,ticker,cik,shares_outstanding2013,shares_outstanding2014,shares_outstanding2015,shares_outstanding2016,shares_outstanding2017,shares_outstanding2018,shares_outstanding2019,net_income2013,net_income2014,net_income2015,net_income2016,net_income2017,net_income2018,net_income2019,eps2013,eps2014,eps2015,eps2016,eps2017,eps2018,eps2019,cfo2013,cfo2014,cfo2015,cfo2016,cfo2017,cfo2018,cfo2019,debt_proceeds2013,debt_proceeds2014,debt_proceeds2015,debt_proceeds2016,debt_proceeds2017,debt_proceeds2018,debt_proceeds2019,debt_repayments2013,debt_repayments2014,debt_repayments2015,debt_repayments2016,debt_repayments2017,debt_repayments2018,debt_repayments2019,capex2013,capex2014,capex2015,capex2016,capex2017,capex2018,capex2019,ppe_purchase2013,ppe_purchase2014,ppe_purchase2015,ppe_purchase2016,ppe_purchase2017,ppe_purchase2018,ppe_purchase2019,ppe_sale2013,ppe_sale2014,ppe_sale2015,ppe_sale2016,ppe_sale2017,ppe_sale2018,ppe_sale2019,ppe2013,ppe2014,ppe2015,ppe2016,ppe2017,ppe2018,ppe2019,ppe_prev2013,ppe_prev2014,ppe_prev2015,ppe_prev2016,ppe_prev2017,ppe_prev2018,ppe_prev2019,revenue2013,revenue2014,revenue2015,revenue2016,revenue2017,revenue2018,revenue2019,operating_income2013,operating_income2014,operating_income2015,operating_income2016,operating_income2017,operating_income2018,operating_income2019,dep_amort2013,dep_amort2014,dep_amort2015,dep_amort2016,dep_amort2017,dep_amort2018,dep_amort2019,ebitda2013,ebitda2014,ebitda2015,ebitda2016,ebitda2017,ebitda2018,ebitda2019,shares_outstanding_coalesced2013,shares_outstanding_coalesced2014,shares_outstanding_coalesced2015,shares_outstanding_coalesced2016,shares_outstanding_coalesced2017,shares_outstanding_coalesced2018,shares_outstanding_coalesced2019,capex_coalesced2013,capex_coalesced2014,capex_coalesced2015,capex_coalesced2016,capex_coalesced2017,capex_coalesced2018,capex_coalesced2019,net_debt_proceeds2013,net_debt_proceeds2014,net_debt_proceeds2015,net_debt_proceeds2016,net_debt_proceeds2017,net_debt_proceeds2018,net_debt_proceeds2019,fcfe2013,fcfe2014,fcfe2015,fcfe2016,fcfe2017,fcfe2018,fcfe2019,fcfe_per_share2013,fcfe_per_share2014,fcfe_per_share2015,fcfe_per_share2016,fcfe_per_share2017,fcfe_per_share2018,fcfe_per_share2019,avg_price2013,avg_price2014,avg_price2015,avg_price2016,avg_price2017,avg_price2018,avg_price2019,current_price,revenue_last_value,revenue_last_year,revenue_first_value,revenue_first_year,revenue_years_avail,revenue_years_between,shares_outstanding_last_value,shares_outstanding_last_year,shares_outstanding_first_value,shares_outstanding_first_year,shares_outstanding_years_avail,shares_outstanding_years_between,fcfe_last_value,fcfe_last_year,fcfe_first_value,fcfe_first_year,fcfe_years_avail,fcfe_years_between,fcfe_per_share_last_value,fcfe_per_share_last_year,fcfe_per_share_first_value,fcfe_per_share_first_year,fcfe_per_share_years_avail,fcfe_per_share_years_between,fcfe_yield2013,fcfe_yield2014,fcfe_yield2015,fcfe_yield2016,fcfe_yield2017,fcfe_yield2018,fcfe_yield2019,avg_fcfe_yield,revenue_CAGR,fcfe_per_share_CAGR,estimated_fcfe_multiplier,estimated_fcfe_per_share_CAGR,estimated_fcfe_f1,estimated_fcfe_f2,estimated_fcfe_f3,estimated_fcfe_f4,estimated_fcfe_f5,estimated_fcfe_f6,estimated_fcfe_f7,estimated_fcfe_f8,estimated_fcfe_f9,estimated_fcfe_f10,estimated_sale_price,estimated_total_cfs,estimated_IRR
82,leg,58492,,,,,,,,197300000.0,98000000.0,325100000.0,385800000.0,292600000.0,,333800000.0,1.34,0.68,2.28,2.76,2.13,2.26,2.47,416900000.0,381900000.0,359100000.0,552600000.0,443700000.0,440300000.0,668000000.0,0.0,299300000.0,400000.0,400000.0,493400000.0,0.0,993300000.0,203700000.0,188100000.0,205000000.0,5400000.0,9200000.0,155400000.0,37600000.0,,,,,,,,80600000.0,94100000.0,103200000.0,124000000.0,159400000.0,159600000.0,143100000.0,,,,,,,,574600000.0,558900000.0,540800000.0,565500000.0,663900000.0,728500000.0,830800000.0,572800000.0,574600000.0,548800000.0,540800000.0,565500000.0,663900000.0,728500000.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147238805.97014925,144117647.05882353,142587719.29824564,139782608.6956522,137370892.01877934,,135141700.4048583,80600000.0,94100000.0,103200000.0,124000000.0,159400000.0,159600000.0,143100000.0,-203700000.0,111200000.0,-204600000.0,-5000000.0,484200000.0,-155400000.0,955700000.0,540000000.0,475900000.0,460900000.0,434000000.0,293500000.0,436100000.0,562500000.0,3.6675114039533705,3.3021632653061226,3.232396185788988,3.1048211508553654,2.1365516062884486,,4.162297783103655,24.32216124307541,28.32953574165465,38.53527885013156,41.67240115574428,43.90016023856236,39.542231251993975,40.60068314388929,35.0,,0,,0,0,0,135141700.4048583,2019,147238805.97014925,2013,6,6,562500000.0,2019,540000000.0,2013,7,6,4.162297783103655,2019,3.6675114039533705,2013,6,6,0.1507888779825239,0.11656256196428767,0.08388147905611826,0.07450545360349088,0.048668423866291034,,0.10251792484260484,0.09615412021921944,-1.0,0.02131633742193673,7.799977767880287,0.015987253066452545,4.228841491100068,4.296449050196201,4.365137468448807,4.434924025826753,4.505826278558136,4.577862063546918,4.651049502860155,4.725407008286981,4.8009532859704525,4.877707341113479,38.0460088189116,48.51016633481954,0.033181145020420244
83,lly,59478,,1074286000.0,1065720000.0,1061825000.0,1052023000.0,1033667000.0,935684000.0,4684800000.0,2390500000.0,2408400000.0,2737600000.0,-204100000.0,3232000000.0,8318400000.0,4.32,2.23,2.26,2.58,-0.19,3.13,8.89,5735000000.0,4367100000.0,2772800000.0,4851000000.0,5615600000.0,5524500000.0,4836600000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7975500000.0,7963900000.0,8053500000.0,8252600000.0,8826500000.0,8919500000.0,7872900000.0,7760200000.0,7975500000.0,7963900000.0,8053500000.0,8252600000.0,8826500000.0,7996100000.0,23113100000.0,19615600000.0,19958700000.0,21222100000.0,22871300000.0,24555700000.0,22319500000.0,,,,,,,,1445600000.0,1379000000.0,1427700000.0,1496600000.0,1567300000.0,1609000000.0,1232600000.0,1445600000.0,1379000000.0,1427700000.0,1496600000.0,1567300000.0,1609000000.0,1232600000.0,1084444444.4444444,1074286000.0,1065720000.0,1061825000.0,1052023000.0,1033667000.0,935684000.0,215300000.0,-11600000.0,89600000.0,199100000.0,573900000.0,93000000.0,-123200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5519700000.0,4378700000.0,2683200000.0,4651900000.0,5041700000.0,5431500000.0,4959800000.0,5.089887295081967,4.075916469171152,2.5177344893593063,4.381042073788054,4.7923857178027465,5.254593597357756,5.300721183647472,43.42730799175444,52.717509390815856,69.36079686785503,69.04030026329889,76.7080826778336,89.74825080172474,114.09457136055387,159.0,22319500000.0,2019,23113100000.0,2013,7,6,935684000.0,2019,1084444444.4444444,2013,7,6,4959800000.0,2019,5519700000.0,2013,7,6,5.300721183647472,2019,5.089887295081967,2013,7,6,0.1172047619449123,0.0773161804544817,0.03629909982372391,0.06345630098768516,0.062475629040687874,0.0585481449545619,0.04645901308394852,0.06596559004142878,-0.005806215155056971,0.006787463759513779,11.369564033748095,0.005090597819635334,5.327705023347441,5.354826226922955,5.382085493638256,5.409483526317262,5.437021031361686,5.464698718769248,5.492517302151978,5.520477498754623,5.548580029473128,5.5768256188732375,63.40607597882611,-41.079703551564066,
84,lnc,59558,,,,,,,,1244000000.0,1515000000.0,1154000000.0,1192000000.0,2079000000.0,1641000000.0,886000000.0,4.52,5.67,4.51,5.03,9.22,7.4,4.38,799000000.0,2526000000.0,2243000000.0,1272000000.0,1043000000.0,1943000000.0,-2686000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11969000000.0,13554000000.0,13572000000.0,13330000000.0,14257000000.0,16424000000.0,17258000000.0,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,275221238.93805313,267195767.1957672,255875831.4855876,236978131.21272364,225488069.41431668,221756756.75675675,202283105.02283105,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,32.96101578455123,44.71598018161835,48.181671339368066,41.448366308969156,64.54704751246479,64.10047236286786,58.05256064669546,37.0,17258000000.0,2019,11969000000.0,2013,7,6,202283105.02283105,2019,275221238.93805313,2013,7,6,,0,,0,0,0,,0,,0,0,0,,,,,,,,,0.06289108954301326,-1.0,0.0,-0.75,,,,,,,,,,,,,
85,l,60086,,,,338310000.0,337500000.0,319930000.0,303350000.0,595000000.0,591000000.0,260000000.0,654000000.0,1164000000.0,636000000.0,932000000.0,1.53,1.55,0.72,,3.45,1.99,3.07,2097000000.0,,,,,4222000000.0,1741000000.0,,,1828000000.0,3614000000.0,3067000000.0,865000000.0,2076000000.0,,,1929000000.0,3418000000.0,2411000000.0,1043000000.0,1956000000.0,,,,,,,,1737000000.0,2753000000.0,1555000000.0,1450000000.0,1031000000.0,995000000.0,1041000000.0,182000000.0,,,,,,,14498000000.0,15611000000.0,15477000000.0,15230000000.0,15427000000.0,15511000000.0,15568000000.0,13935000000.0,13524000000.0,15611000000.0,15477000000.0,15230000000.0,15427000000.0,15511000000.0,15053000000.0,14325000000.0,13415000000.0,13105000000.0,13735000000.0,14066000000.0,14931000000.0,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,388888888.8888889,381290322.58064514,361111111.1111111,338310000.0,337500000.0,319930000.0,303350000.0,1555000000.0,2753000000.0,1555000000.0,1450000000.0,1031000000.0,995000000.0,1041000000.0,0.0,0.0,-101000000.0,196000000.0,656000000.0,-178000000.0,120000000.0,542000000.0,,,,,4270000000.0,2656000000.0,1.3937142857142857,,,,,13.346669583971494,8.755562881160376,43.71985449109759,41.852337564740864,37.84483753688753,39.5140758090549,46.89142936919314,48.98860891881692,49.88072443198398,36.0,14931000000.0,2019,15053000000.0,2013,7,6,303350000.0,2019,388888888.8888889,2013,7,6,2656000000.0,2019,542000000.0,2013,3,6,8.755562881160376,2019,1.3937142857142857,2013,3,6,0.0318782919553879,,,,,0.2724443473397941,0.17552998639984124,0.15995087523167442,-0.0013553670482656655,0.3583709544266733,4.6889396442107145,0.268778215820005,11.108867450858524,14.094689024081203,17.883034392511554,22.6896044699786,28.788075877081056,36.52568354821383,46.34299160390886,58.79897820296893,74.60286265640228,94.65448697625496,443.8291764853887,813.3184506876485,0.36582737325714976
86,low,60667,,,,,,,,,2286000000.0,2698000000.0,,,,,1.69,2.14,2.71,2.73,3.47,4.09,2.84,,,,,5617000000.0,5065000000.0,6193000000.0,,,,,,,,,,,,,,,,,,,,,,1211000000.0,940000000.0,880000000.0,1197000000.0,1167000000.0,1123000000.0,1174000000.0,,,,,,,,21477000000.0,20834000000.0,20034000000.0,19577000000.0,19949000000.0,19721000000.0,18432000000.0,,,,,,,,,,,,,,,,,,4971000000.0,5846000000.0,6586000000.0,4018000000.0,,,,1587000000.0,1590000000.0,1540000000.0,1607000000.0,0.0,0.0,0.0,6558000000.0,7436000000.0,8126000000.0,5625000000.0,,1068224299.0654203,995571955.7195573,,,,,1211000000.0,940000000.0,880000000.0,1197000000.0,1167000000.0,1123000000.0,1174000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,4450000000.0,3942000000.0,5019000000.0,,,,,,,,37.98559508247981,46.00978686317565,65.02175290243966,68.51409386831618,74.71250991517329,92.47284279021608,103.96943837807949,147.0,,0,,0,0,0,995571955.7195573,2015,1068224299.0654203,2014,2,1,5019000000.0,2019,4450000000.0,2017,3,2,,0,,0,0,0,,,,,,,,,-1.0,-1.0,0.0,-0.75,,,,,,,,,,,,,
87,mmc,62709,558000000.0,553000000.0,536000000.0,524000000.0,519000000.0,511000000.0,511000000.0,1357000000.0,1465000000.0,1599000000.0,1768000000.0,1492000000.0,1650000000.0,1742000000.0,2.43,2.65,2.98,3.38,2.87,3.23,3.41,1341000000.0,2112000000.0,1888000000.0,2007000000.0,1893000000.0,2428000000.0,2361000000.0,547000000.0,1393000000.0,1091000000.0,347000000.0,987000000.0,591000000.0,6459000000.0,,,,,,,,,,,,,,,401000000.0,368000000.0,325000000.0,253000000.0,302000000.0,314000000.0,421000000.0,5000000.0,3000000.0,2000000.0,4000000.0,8000000.0,3000000.0,10000000.0,828000000.0,809000000.0,773000000.0,725000000.0,712000000.0,701000000.0,858000000.0,809000000.0,828000000.0,809000000.0,773000000.0,725000000.0,712000000.0,701000000.0,,,,,,,,2077000000.0,2301000000.0,2419000000.0,2664000000.0,2856000000.0,2761000000.0,2677000000.0,,,,,,,,2077000000.0,2301000000.0,2419000000.0,2664000000.0,2856000000.0,2761000000.0,2677000000.0,558000000.0,553000000.0,536000000.0,524000000.0,519000000.0,511000000.0,511000000.0,396000000.0,365000000.0,323000000.0,249000000.0,294000000.0,311000000.0,411000000.0,547000000.0,1393000000.0,1091000000.0,347000000.0,987000000.0,591000000.0,6459000000.0,945000000.0,1747000000.0,1565000000.0,1758000000.0,1599000000.0,2117000000.0,1950000000.0,1.6935483870967742,3.1591320072332727,2.919776119402985,3.354961832061069,3.0809248554913293,4.142857142857143,3.816046966731898,,,,,,,,,,0,,0,0,0,511000000.0,2019,558000000.0,2013,7,6,1950000000.0,2019,945000000.0,2013,7,6,3.816046966731898,2019,1.6935483870967742,2013,7,6,,,,,,,,0.0,-1.0,0.14499260985119622,inf,0.10874445738839716,4.2310209234977965,4.6911209980225195,5.201254405495795,5.766861993560445,6.393976271883947,7.089285752124254,7.860206284510298,8.714960151880236,9.66266376475796,10.71342489278309,inf,,
88,mas,62996,,,,,,,,272000000.0,856000000.0,355000000.0,491000000.0,533000000.0,734000000.0,935000000.0,0.76,2.38,1.02,1.47,1.66,2.37,3.22,645000000.0,602000000.0,699000000.0,726000000.0,751000000.0,1032000000.0,833000000.0,,,,,,,,,,,,,,,126000000.0,128000000.0,158000000.0,180000000.0,173000000.0,219000000.0,162000000.0,,,,,,,,27000000.0,16000000.0,18000000.0,0.0,24000000.0,14000000.0,34000000.0,1252000000.0,1139000000.0,1027000000.0,1060000000.0,1129000000.0,1223000000.0,878000000.0,1326000000.0,1252000000.0,1046000000.0,1027000000.0,1060000000.0,1129000000.0,885000000.0,,,,,,,,673000000.0,788000000.0,914000000.0,1053000000.0,1169000000.0,1211000000.0,1088000000.0,186000000.0,167000000.0,133000000.0,134000000.0,127000000.0,156000000.0,159000000.0,859000000.0,955000000.0,1047000000.0,1187000000.0,1296000000.0,1367000000.0,1247000000.0,357894736.84210527,359663865.5462185,348039215.6862745,334013605.4421769,321084337.3493976,309704641.35021096,290372670.8074534,126000000.0,128000000.0,158000000.0,180000000.0,173000000.0,219000000.0,162000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,519000000.0,474000000.0,541000000.0,546000000.0,578000000.0,813000000.0,671000000.0,1.4501470588235297,1.317897196261682,1.5544225352112675,1.6346639511201628,1.8001500938086303,2.62508174386921,2.3108235294117647,16.139255455562047,18.244076592581614,23.63283460859268,29.972992866758318,35.728750016109885,36.6870465373613,39.42909455014415,54.0,,0,,0,0,0,290372670.8074534,2019,357894736.84210527,2013,7,6,671000000.0,2019,519000000.0,2013,7,6,2.3108235294117647,2019,1.4501470588235297,2013,7,6,0.08985216590792405,0.07223699098027049,0.06577385070202682,0.054537895444304936,0.050383797166062436,0.07155336805855668,0.058607065563551386,0.06613501911752813,-1.0,0.0807513561038955,11.340436730912256,0.060563517077921625,2.4507751296993567,2.5992026911210493,2.7566195476937385,2.923570122747821,3.10063181180536,3.28841697949198,3.4875750773887693,3.6987948901487377,3.9228069176459903,4.160385901396231,47.18059309096331,25.569372160102354,-0.0720327902425103
89,mkc,63754,,,,,,,,389000000.0,437900000.0,401600000.0,472300000.0,477400000.0,933400000.0,702700000.0,2.91,3.34,3.11,3.69,3.72,7.0,5.24,465200000.0,503600000.0,590000000.0,658100000.0,815300000.0,821200000.0,946800000.0,,,,,,,,,,,,,,,,,,,,,,99900000.0,132700000.0,128400000.0,153800000.0,182400000.0,169100000.0,173700000.0,2500000.0,1100000.0,400000.0,1700000.0,1100000.0,12300000.0,,576600000.0,602700000.0,618400000.0,669400000.0,809100000.0,985100000.0,952600000.0,547300000.0,576600000.0,602700000.0,618400000.0,669400000.0,809100000.0,941500000.0,,,,,,5408900000.0,5347400000.0,550500000.0,603000000.0,548400000.0,641000000.0,702400000.0,903300000.0,957700000.0,106000000.0,102700000.0,105900000.0,108700000.0,125200000.0,150700000.0,158800000.0,656500000.0,705700000.0,654300000.0,749700000.0,827600000.0,1054000000.0,1116500000.0,133676975.94501716,131107784.43113773,129131832.79742764,127994579.94579946,128333333.33333331,133342857.14285716,134103053.4351145,97400000.0,131600000.0,128000000.0,152100000.0,181300000.0,156800000.0,173700000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,367800000.0,372000000.0,462000000.0,506000000.0,634000000.0,664400000.0,773100000.0,2.751408740359897,2.8373601278830782,3.5777390438247014,3.9532923988990047,4.940259740259741,4.9826440968502235,5.764969403728477,69.29281743367514,69.79198422507635,79.47158710540288,95.60984124077692,98.52772920160179,119.30609544244896,153.98278872425337,193.0,5347400000.0,2019,5408900000.0,2018,2,1,134103053.4351145,2019,133676975.94501716,2013,7,6,773100000.0,2019,367800000.0,2013,7,6,5.764969403728477,2019,2.751408740359897,2013,7,6,0.039706983238103385,0.04065452729833136,0.045019096436057816,0.041348174493285886,0.0501408058451369,0.04176353335822443,0.037439050503573934,0.04229602445324482,-0.011370149198543178,0.13120239433156655,17.732163003382748,0.09840179574867493,6.332252745491526,6.955357786782369,7.6397774830762835,8.391545306531281,9.217288433800324,10.124286167619767,11.120534107187023,12.214814633018616,13.416774327644838,14.737009014639806,261.3190460299141,168.4686860357059,-0.013502048044758077
90,mcd,63908,1006000000.0,986300000.0,944600000.0,861200000.0,815500000.0,785600000.0,764900000.0,5585900000.0,4757800000.0,4529300000.0,4686500000.0,5192300000.0,5924300000.0,6025400000.0,5.55,4.82,4.8,5.44,6.37,7.54,7.88,7120700000.0,6730300000.0,6539100000.0,6059600000.0,5551200000.0,6966700000.0,8122100000.0,,,,,,,,,,,,,,,181000000.0,170500000.0,140600000.0,109500000.0,77000000.0,101700000.0,540900000.0,2824700000.0,2583400000.0,1813900000.0,1821100000.0,1853700000.0,2741700000.0,2393700000.0,,,,82900000.0,166800000.0,160400000.0,151200000.0,25747300000.0,24557500000.0,23117600000.0,21257600000.0,22448300000.0,22842700000.0,24160000000.0,24677200000.0,25747300000.0,24557500000.0,23117600000.0,21257600000.0,22448300000.0,22842700000.0,28105700000.0,27441300000.0,25413000000.0,24621900000.0,22820400000.0,21025200000.0,21076500000.0,8764300000.0,7949200000.0,7145500000.0,7744500000.0,9552700000.0,8822600000.0,9069800000.0,,,,,,,,8764300000.0,7949200000.0,7145500000.0,7744500000.0,9552700000.0,8822600000.0,9069800000.0,1006000000.0,986300000.0,944600000.0,861200000.0,815500000.0,785600000.0,764900000.0,181000000.0,170500000.0,140600000.0,109500000.0,77000000.0,101700000.0,540900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6939700000.0,6559800000.0,6398500000.0,5950100000.0,5474200000.0,6865000000.0,7581200000.0,6.89831013916501,6.650917570718848,6.773766673724327,6.9090803529958205,6.7126916002452495,8.738543788187371,9.911360962217284,97.26321408105277,96.38146821279376,100.28325404818096,120.14178578815763,148.7594819695826,166.0623503909168,198.2776498376611,198.0,21076500000.0,2019,28105700000.0,2013,7,6,764900000.0,2019,1006000000.0,2013,7,6,7581200000.0,2019,6939700000.0,2013,7,6,9.911360962217284,2019,6.89831013916501,2013,7,6,0.07092414336026785,0.06900618650086095,0.06754633899763443,0.057507721461527064,0.04512446206029285,0.052622064951004986,0.04998728283461179,0.0589597428808857,-0.04683662195004512,0.062262286197336536,12.720543939874347,0.0466967146480024,10.374188956843296,10.858629498265461,11.365691821414346,11.896432289176069,12.451956593113005,13.033422056950915,13.642040047631333,14.279078498952193,14.945864553054195,15.643787325255856,198.99748405696644,129.4885756976231,-0.04157832609365908
91,spgi,64040,279800000.0,271500000.0,274600000.0,265200000.0,258900000.0,253200000.0,246900000.0,1376000000.0,-115000000.0,1156000000.0,2106000000.0,1496000000.0,1958000000.0,2123000000.0,4.91,-0.42,4.21,7.94,5.78,7.73,8.6,816000000.0,1209000000.0,195000000.0,1464000000.0,,2064000000.0,2776000000.0,,,,,,,,,,,,,,,117000000.0,92000000.0,139000000.0,115000000.0,123000000.0,113000000.0,115000000.0,,,,,,,,51000000.0,83000000.0,14000000.0,1498000000.0,2000000.0,6000000.0,85000000.0,249000000.0,206000000.0,270000000.0,271000000.0,275000000.0,270000000.0,320000000.0,368000000.0,249000000.0,206000000.0,270000000.0,271000000.0,275000000.0,270000000.0,4875000000.0,5051000000.0,5313000000.0,5661000000.0,6063000000.0,,,1405000000.0,113000000.0,1917000000.0,3369000000.0,2610000000.0,2790000000.0,3226000000.0,,,,,,,,1405000000.0,113000000.0,1917000000.0,3369000000.0,2610000000.0,2790000000.0,3226000000.0,279800000.0,271500000.0,274600000.0,265200000.0,258900000.0,253200000.0,246900000.0,117000000.0,92000000.0,139000000.0,115000000.0,123000000.0,113000000.0,115000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,699000000.0,1117000000.0,56000000.0,1349000000.0,,1951000000.0,2661000000.0,2.498213009292352,4.114180478821363,0.20393299344501087,5.086726998491704,,7.705371248025276,10.777642770352369,59.20380938999237,81.82984128074041,98.95519840906536,108.83547619410923,144.68800791706218,191.9976102061481,230.7806374599259,349.0,6063000000.0,2017,4875000000.0,2013,5,4,246900000.0,2019,279800000.0,2013,7,6,2661000000.0,2019,699000000.0,2013,6,6,10.777642770352369,2019,2.498213009292352,2013,6,6,0.04219682880261826,0.05027726333607936,0.002060861851865364,0.046737765812863014,,0.040132641441484665,0.04670081029750107,0.03801769525706861,0.05603481729089155,0.2758973042283277,19.72765563321603,0.20692297817124575,13.007784710059473,15.699394261675382,18.94795967778581,22.868727924581933,27.60079321372437,33.31203154539693,40.205056321704944,48.52440631333481,58.56522098168164,70.68371092446834,1394.4239079957017,1394.838993870115,0.1486027858558232
92,cvs,64803,1226000000.0,1169000000.0,1126000000.0,1079000000.0,1024000000.0,1044000000.0,1305000000.0,,,,5317000000.0,6622000000.0,-594000000.0,6634000000.0,3.74,3.96,4.63,4.9,6.44,-0.57,5.08,5783000000.0,8137000000.0,8412000000.0,10069000000.0,8007000000.0,8865000000.0,12848000000.0,,,,,,,,,,,,,,,,,,,,,,1984000000.0,2136000000.0,2367000000.0,2224000000.0,1918000000.0,2037000000.0,2457000000.0,54000000.0,11000000.0,35000000.0,37000000.0,33000000.0,,,8615000000.0,8843000000.0,9855000000.0,10175000000.0,10292000000.0,11349000000.0,,8632000000.0,8615000000.0,8843000000.0,9855000000.0,10175000000.0,10292000000.0,11349000000.0,126761000000.0,139367000000.0,153290000000.0,177526000000.0,184765000000.0,194579000000.0,256776000000.0,8037000000.0,8799000000.0,9454000000.0,10338000000.0,9517000000.0,4021000000.0,11987000000.0,,,,,2479000000.0,2718000000.0,4371000000.0,8037000000.0,8799000000.0,9454000000.0,10338000000.0,11996000000.0,6739000000.0,16358000000.0,1226000000.0,1169000000.0,1126000000.0,1079000000.0,1024000000.0,1044000000.0,1305000000.0,1930000000.0,2125000000.0,2332000000.0,2187000000.0,1885000000.0,2037000000.0,2457000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3853000000.0,6012000000.0,6080000000.0,7882000000.0,6122000000.0,6828000000.0,10391000000.0,3.1427406199021206,5.142857142857143,5.399644760213143,7.304911955514365,5.978515625,6.540229885057472,7.9624521072796925,49.573887915838355,67.64926429021926,88.92392173645989,82.67141475374737,70.54050381725052,66.21454024599842,59.0317585401801,63.0,256776000000.0,2019,126761000000.0,2013,7,6,1305000000.0,2019,1226000000.0,2013,7,6,10391000000.0,2019,3853000000.0,2013,7,6,7.9624521072796925,2019,3.1427406199021206,2013,7,6,0.06339508059641308,0.07602236619742067,0.060722071797686177,0.0883607952914976,0.08475294761841448,0.09877331868135594,0.13488420985900382,0.08670154143454169,0.124850473409839,0.1675882497178227,8.650365236773077,0.12569118728836706,8.963262166370438,10.08986523003844,11.358072370381587,12.785681971922042,14.392729519264396,16.201768780861066,18.23818833509909,20.53056788092654,23.11107933358461,26.015938334538497,225.04736857112388,323.73452249411065,0.1778360604570215
93,etr,65984,178600000.0,180300000.0,179200000.0,178885660.0,180535893.0,183378513.0,196999284.0,711902000.0,940721000.0,440902000.0,622047000.0,411612000.0,,1241226000.0,3.99,5.22,-0.99,-3.26,2.28,4.63,6.3,3189219000.0,3889561000.0,3291184000.0,2998699000.0,2623500000.0,2385247000.0,2816627000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199375000.0,213791000.0,219999000.0,233641000.0,260980000.0,304382000.0,332864000.0,256039000.0,199375000.0,213791000.0,219999000.0,233641000.0,260980000.0,304382000.0,,,,,,,,1354999000.0,2006889000.0,718332000.0,799387000.0,1259682000.0,675771000.0,1390497000.0,,,,,,,,1354999000.0,2006889000.0,718332000.0,799387000.0,1259682000.0,675771000.0,1390497000.0,178600000.0,180300000.0,179200000.0,178885660.0,180535893.0,183378513.0,196999284.0,-56664000.0,14416000.0,6208000.0,13642000.0,27339000.0,43402000.0,28482000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3245883000.0,3875145000.0,3284976000.0,2985057000.0,2596161000.0,2341845000.0,2788145000.0,18.17403695408734,21.492762063227953,18.33133928571429,16.686955231626726,14.380303865669527,12.770552894602215,14.153071744159234,48.3620873254443,57.5373790680416,58.922803212725924,63.7709104144384,69.3241288842433,75.36688426956238,100.62932267511984,102.0,,0,,0,0,0,196999284.0,2019,178600000.0,2013,7,6,2788145000.0,2019,3245883000.0,2013,7,6,14.153071744159234,2019,18.17403695408734,2013,7,6,0.3757909957812265,0.37354433607084186,0.3111077254680774,0.26167033092644426,0.20743576727349305,0.16944514846767686,0.14064560277179047,0.26280570096565004,-1.0,-0.040820510367824185,2.853819370143833,-0.030615382775868144,13.719770035257476,13.29973402403118,12.892557576068228,12.49784699091698,12.115220621415824,11.744308504677088,11.384752004368513,11.03620346394644,10.698325870505355,10.370792528918864,29.5963686027716,47.35588022287755,-0.07385843819713744
